VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
1,2019-01-31 23:47:34,2019-02-01 00:15:41,N,1,51,230,1,16.8,45.0,0.5,0.5,5.0,0.0,,0.30000000000000004,51.3,1,1,0
2,2019-01-31 23:21:47,2019-01-31 23:25:31,N,1,97,97,1,0.87,5.0,0.5,0.5,0.0,0.0,,0.30000000000000004,6.3,2,1,0
2,2019-01-31 23:51:35,2019-02-01 00:07:50,N,1,40,4,1,3.85,14.5,0.5,0.5,3.16,0.0,,0.30000000000000004,18.96,1,1,0
2,2019-01-31 23:06:32,2019-01-31 23:34:03,N,1,106,186,1,7.35,24.5,0.5,0.5,5.16,0.0,,0.30000000000000004,30.96,1,1,0
1,2019-01-31 23:16:25,2019-01-31 23:18:23,N,1,75,238,1,0.7000000000000001,4.0,0.5,0.5,1.0,0.0,,0.30000000000000004,6.3,1,1,0
1,2019-01-31 23:27:52,2019-01-31 23:32:38,N,1,75,238,1,1.0,5.5,0.5,0.5,0.0,0.0,,0.30000000000000004,6.8,2,1,0
1,2019-01-31 23:54:28,2019-01-31 23:57:03,N,1,179,179,1,0.7000000000000001,4.5,0.5,0.5,0.0,0.0,,0.30000000000000004,5.8,1,1,0
2,2019-01-31 23:06:27,2019-01-31 23:06:30,N,5,116,116,1,0.0,35.0,0.0,0.0,7.0,0.0,,0.0,42.0,1,2,0
2,2019-01-31 23:10:04,2019-01-31 23:20:50,N,1,116,151,2,2.11,10.0,0.5,0.5,2.26,0.0,,0.30000000000000004,13.56,1,1,0
2,2019-01-31 22:59:59,2019-01-31 23:08:14,N,1,65,181,1,1.92,8.5,0.5,0.5,1.96,0.0,,0.30000000000000004,11.76,1,1,0
2,2019-01-31 23:22:28,2019-01-31 23:29:14,N,1,49,189,1,1.09,6.5,0.5,0.5,0.0,0.0,,0.30000000000000004,7.8,2,1,0
1,2019-01-31 23:20:34,2019-01-31 23:23:46,N,1,7,7,1,0.6000000000000001,4.0,0.5,0.5,1.55,0.0,,0.30000000000000004,6.85,1,1,0
1,2019-01-31 23:59:54,2019-02-01 00:03:24,N,1,7,7,1,0.30000000000000004,4.0,0.5,0.5,0.0,0.0,,0.30000000000000004,5.3,2,1,0
2,2019-01-31 23:42:32,2019-01-31 23:47:25,N,1,181,181,1,1.34,6.0,0.5,0.5,1.46,0.0,,0.30000000000000004,8.76,1,1,0
2,2019-01-31 23:15:08,2019-01-31 23:20:01,N,1,92,92,1,1.1,6.0,0.5,0.5,0.0,0.0,,0.30000000000000004,7.3,2,1,0
2,2019-01-31 23:25:58,2019-01-31 23:31:30,N,1,92,73,1,0.98,6.0,0.5,0.5,0.0,0.0,,0.30000000000000004,7.3,2,1,0
2,2019-01-31 23:21:04,2019-01-31 23:25:40,N,1,208,182,3,2.1,8.0,0.5,0.5,0.0,0.0,,0.30000000000000004,9.3,2,1,0
2,2019-01-31 23:15:40,2019-01-31 23:20:23,N,1,166,151,1,1.31,6.0,0.5,0.5,0.0,0.0,,0.30000000000000004,7.3,2,1,0
2,2019-01-31 23:50:04,2019-02-01 00:00:57,N,1,75,140,1,2.42,10.5,0.5,0.5,2.95,0.0,,0.30000000000000004,14.75,1,1,0
2,2019-01-31 23:07:42,2019-01-31 23:10:05,N,1,223,223,1,0.54,4.0,0.5,0.5,2.0,0.0,,0.30000000000000004,7.3,1,1,0
2,2019-01-31 23:39:29,2019-01-31 23:56:32,N,1,7,95,1,5.29,18.0,0.5,0.5,2.7,0.0,,0.30000000000000004,22.0,1,1,0
2,2019-01-31 23:04:38,2019-01-31 23:10:56,N,1,255,112,1,1.24,6.0,0.5,0.5,0.0,0.0,,0.30000000000000004,7.3,2,1,0
2,2019-01-31 23:22:00,2019-01-31 23:48:49,N,1,255,234,1,4.51,20.0,0.5,0.5,5.32,0.0,,0.30000000000000004,26.62,1,1,0
2,2019-01-31 23:46:29,2019-01-31 23:46:34,N,1,220,220,1,0.02,2.5,0.5,0.5,0.0,0.0,,0.30000000000000004,3.8,2,1,0
2,2019-01-31 23:10:25,2019-01-31 23:23:29,N,1,25,225,1,2.64,10.5,0.5,0.5,0.01,0.0,,0.30000000000000004,11.81,1,1,0
1,2019-01-31 23:29:16,2019-01-31 23:35:34,N,5,116,247,2,1.2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4,2,0
1,2019-01-31 23:20:23,2019-01-31 23:29:40,N,1,25,181,1,1.9000000000000001,9.0,0.5,0.5,2.05,0.0,,0.30000000000000004,12.35,1,1,0
2,2019-01-31 23:07:48,2019-01-31 23:54:29,N,1,223,223,1,3.98,29.0,0.5,0.5,0.0,0.0,,0.30000000000000004,30.3,2,1,0
2,2019-01-31 23:56:24,2019-02-01 00:14:56,N,5,56,15,1,8.0,20.41,0.0,0.5,0.0,0.0,,0.0,20.91,1,2,0
2,2019-01-31 23:17:16,2019-01-31 23:23:05,N,1,112,255,1,1.06,6.0,0.5,0.5,1.46,0.0,,0.30000000000000004,8.76,1,1,0
2,2019-01-31 23:23:54,2019-01-31 23:40:55,N,1,255,113,1,3.69,15.0,0.5,0.5,0.0,0.0,,0.30000000000000004,16.3,2,1,0
2,2019-02-01 00:03:33,2019-02-01 00:19:12,N,1,256,40,1,5.56,18.0,0.5,0.5,2.5,0.0,,0.30000000000000004,21.8,1,1,0
1,2019-01-31 23:11:03,2019-01-31 23:16:56,N,1,255,256,1,1.3,6.0,0.5,0.5,1.45,0.0,,0.30000000000000004,8.75,1,1,0
1,2019-01-31 23:25:15,2019-01-31 23:43:22,N,1,255,198,1,3.8,15.0,0.5,0.5,0.0,0.0,,0.30000000000000004,16.3,2,1,0
2,2019-01-31 23:11:16,2019-01-31 23:28:02,N,1,255,189,1,3.35,14.0,0.5,0.5,0.0,0.0,,0.30000000000000004,15.3,2,1,0
2,2019-01-31 23:23:43,2019-01-31 23:26:31,N,1,75,75,1,0.5,3.5,0.5,0.5,0.96,0.0,,0.30000000000000004,5.76,1,1,0
2,2019-01-31 23:50:46,2019-01-31 23:54:42,N,1,75,74,1,1.21,5.5,0.5,0.5,0.0,0.0,,0.30000000000000004,6.8,2,1,0
2,2019-01-31 23:34:20,2019-01-31 23:44:10,N,1,66,25,2,2.45,10.5,0.5,0.5,2.36,0.0,,0.30000000000000004,14.16,1,1,0
2,2019-01-31 23:49:51,2019-02-01 00:01:38,N,1,33,228,2,3.65,13.5,0.5,0.5,0.0,0.0,,0.30000000000000004,14.8,2,1,0
1,2019-01-31 23:14:35,2019-01-31 23:19:05,N,1,42,41,1,0.9,5.5,0.5,0.5,0.0,0.0,,0.30000000000000004,6.8,2,1,0
1,2019-01-31 23:29:29,2019-01-31 23:31:36,Y,1,41,41,1,0.4,3.5,0.5,0.5,0.0,0.0,,0.30000000000000004,4.8,2,1,0
2,2019-01-31 23:39:01,2019-01-31 23:39:05,N,5,56,56,1,0.0,10.0,0.0,0.0,0.0,0.0,,0.0,10.0,1,2,0
1,2019-01-31 23:10:32,2019-01-31 23:17:13,N,1,256,80,1,1.0,6.5,0.5,0.5,2.3,0.0,,0.30000000000000004,10.1,1,1,0
1,2019-01-31 23:40:36,2019-01-31 23:44:52,N,1,255,256,1,1.0,5.0,0.5,0.5,0.0,0.0,,0.30000000000000004,6.3,2,1,0
1,2019-01-31 23:49:27,2019-02-01 00:02:24,N,1,256,249,1,3.3,12.5,0.5,0.5,2.75,0.0,,0.30000000000000004,16.55,1,1,0
2,2019-01-31 23:19:43,2019-01-31 23:30:51,N,1,25,148,1,2.86,11.5,0.5,0.5,0.0,0.0,,0.30000000000000004,12.8,2,1,0
2,2019-01-31 23:55:57,2019-02-01 00:06:14,N,1,116,24,1,2.09,10.0,0.5,0.5,2.82,0.0,,0.30000000000000004,14.12,1,1,0
2,2019-01-31 23:30:06,2019-01-31 23:39:02,N,1,185,182,1,1.87,8.5,0.5,0.5,0.0,0.0,,0.30000000000000004,9.8,1,1,0
2,2019-01-31 23:29:22,2019-01-31 23:36:52,N,1,80,255,1,1.33,7.0,0.5,0.5,1.66,0.0,,0.30000000000000004,9.96,1,1,0
2,2019-01-31 23:44:09,2019-01-31 23:51:34,N,1,255,256,1,0.97,7.0,0.5,0.5,1.66,0.0,,0.30000000000000004,9.96,1,1,0
2,2019-01-31 23:05:36,2019-01-31 23:08:19,N,1,7,179,2,0.58,4.0,0.5,0.5,1.32,0.0,,0.30000000000000004,6.62,1,1,0
2,2019-01-31 23:35:58,2019-01-31 23:37:58,N,1,260,129,1,0.48,3.5,0.5,0.5,0.0,0.0,,0.30000000000000004,4.8,2,1,0
2,2019-01-31 23:28:58,2019-02-01 23:10:47,N,1,134,121,2,1.77,7.0,0.5,0.5,0.0,0.0,,0.30000000000000004,8.3,1,1,0
2,2019-01-31 23:37:20,2019-01-31 23:49:20,N,1,121,191,2,4.75,15.5,0.5,0.5,0.0,0.0,,0.30000000000000004,16.8,2,1,0
2,2019-01-31 23:09:15,2019-01-31 23:14:15,N,1,41,151,1,1.02,6.0,0.5,0.5,0.0,0.0,,0.30000000000000004,7.3,1,1,0
2,2019-01-31 23:21:02,2019-01-31 23:33:40,N,1,36,112,5,3.05,11.5,0.5,0.5,0.0,0.0,,0.30000000000000004,12.8,2,1,0
2,2019-01-31 23:40:20,2019-01-31 23:46:20,N,1,255,112,5,1.2,5.5,0.5,0.5,0.0,0.0,,0.30000000000000004,6.8,2,1,0
2,2019-01-31 23:00:34,2019-01-31 23:09:50,N,1,82,129,1,1.66,8.5,0.5,0.5,1.0,0.0,,0.30000000000000004,10.8,1,1,0
2,2019-01-31 23:51:05,2019-01-31 23:58:13,N,1,82,82,1,1.27,7.0,0.5,0.5,1.7,0.0,,0.30000000000000004,10.0,1,1,0
2,2019-01-31 23:33:12,2019-01-31 23:37:42,N,1,130,10,1,1.33,6.0,0.5,0.5,0.0,0.0,,0.30000000000000004,7.3,2,1,0
2,2019-01-31 23:21:13,2019-01-31 23:55:28,N,1,25,37,1,5.06,21.5,0.5,0.5,0.0,0.0,,0.30000000000000004,22.8,2,1,0
2,2019-01-31 23:50:01,2019-01-31 23:55:29,N,1,7,260,1,0.85,5.5,0.5,0.5,0.0,0.0,,0.30000000000000004,6.8,2,1,0
2,2019-01-31 23:21:48,2019-01-31 23:30:29,N,1,82,56,1,1.6400000000000001,8.0,0.5,0.5,0.0,0.0,,0.30000000000000004,9.3,2,1,0
1,2019-01-31 23:42:11,2019-01-31 23:52:43,N,1,178,210,1,2.5,10.5,0.5,0.5,0.0,0.0,,0.30000000000000004,11.8,2,1,0
2,2019-01-31 23:04:44,2019-01-31 23:11:25,N,1,92,192,1,1.22,6.5,0.5,0.5,0.0,0.0,,0.30000000000000004,7.8,2,1,0
2,2019-01-31 23:19:36,2019-01-31 23:30:50,N,1,92,95,1,4.12,14.0,0.5,0.5,0.0,0.0,,0.30000000000000004,15.3,2,1,0
2,2019-01-31 23:42:02,2019-01-31 23:46:11,N,1,92,171,1,0.92,5.5,0.5,0.5,0.0,0.0,,0.30000000000000004,6.8,2,1,0
1,2019-01-31 23:17:15,2019-01-31 23:26:25,N,1,116,166,1,1.7,9.0,0.5,0.5,2.05,0.0,,0.30000000000000004,12.35,1,1,0
1,2019-01-31 23:37:47,2019-01-31 23:47:14,N,1,116,24,1,1.8,9.5,0.5,0.5,2.15,0.0,,0.30000000000000004,12.95,1,1,0
2,2019-01-31 23:20:04,2019-01-31 23:23:23,N,1,7,7,1,0.73,4.5,0.5,0.5,0.0,0.0,,0.30000000000000004,5.8,2,1,0
2,2019-01-31 23:48:28,2019-02-01 00:03:02,N,1,7,75,1,5.11,17.5,0.5,0.5,0.0,5.76,,0.30000000000000004,24.56,2,1,0
2,2019-01-31 23:04:35,2019-01-31 23:16:46,N,1,130,216,1,4.73,15.5,0.5,0.5,0.0,0.0,,0.30000000000000004,16.8,2,1,0
2,2019-01-31 23:25:25,2019-01-31 23:29:55,N,1,41,74,5,0.7000000000000001,5.5,0.5,0.5,1.7,0.0,,0.30000000000000004,8.5,1,1,0
2,2019-01-31 23:12:00,2019-01-31 23:24:22,N,1,92,192,1,2.41,10.5,0.5,0.5,0.0,0.0,,0.30000000000000004,11.8,2,1,0
2,2019-01-31 23:57:28,2019-02-01 00:01:01,N,1,92,92,1,0.71,4.5,0.5,0.5,0.0,0.0,,0.30000000000000004,5.8,2,1,0
1,2019-01-31 23:01:12,2019-01-31 23:07:51,N,1,152,244,1,2.9,10.0,0.5,0.5,0.0,0.0,,0.30000000000000004,11.3,2,1,0
1,2019-01-31 23:17:32,2019-01-31 23:24:45,N,1,244,243,1,1.0,7.0,0.5,0.5,0.0,0.0,,0.30000000000000004,8.3,2,1,0
1,2019-01-31 23:55:30,2019-01-31 23:56:12,N,1,244,244,1,1.0,2.5,0.5,0.5,0.0,0.0,,0.30000000000000004,3.8,3,1,0
2,2019-01-31 23:07:11,2019-01-31 23:12:18,N,1,33,54,1,1.22,6.0,0.5,0.5,1.46,0.0,,0.30000000000000004,8.76,1,1,0
2,2019-01-31 23:23:13,2019-01-31 23:28:51,N,1,25,181,6,1.11,6.0,0.5,0.5,1.46,0.0,,0.30000000000000004,10.71,1,1,0
1,2019-01-31 23:32:07,2019-01-31 23:47:37,N,1,244,47,1,3.6,14.0,0.5,0.5,0.0,0.0,,0.30000000000000004,15.3,2,1,0
2,2019-01-31 23:10:11,2019-01-31 23:16:55,N,1,256,112,2,1.76,7.5,0.5,0.5,1.76,0.0,,0.30000000000000004,10.56,1,1,0
2,2019-01-31 23:56:02,2019-01-31 23:58:45,N,1,41,42,1,0.8300000000000001,4.5,0.5,0.5,0.0,0.0,,0.30000000000000004,5.8,2,1,0
2,2019-02-01 00:03:03,2019-02-01 00:08:13,N,1,42,42,1,0.9,5.5,0.5,0.5,0.0,0.0,,0.30000000000000004,6.8,2,1,0
2,2019-01-31 23:12:01,2019-01-31 23:23:04,N,1,25,228,1,2.06,10.0,0.5,0.5,0.0,0.0,,0.30000000000000004,11.3,2,1,0
2,2019-01-31 23:50:05,2019-01-31 23:52:21,N,1,166,166,1,0.45,4.0,0.5,0.5,0.0,0.0,,0.30000000000000004,5.3,2,1,0
2,2019-01-31 23:14:14,2019-01-31 23:33:44,N,1,174,259,1,3.32,15.5,0.5,0.5,0.0,0.0,,0.30000000000000004,16.8,1,1,0
2,2019-01-31 23:14:58,2019-01-31 23:26:48,N,1,244,75,1,6.15,18.5,0.5,0.5,0.0,0.0,,0.30000000000000004,19.8,2,1,0
2,2019-01-31 23:51:58,2019-01-31 23:56:27,N,1,42,159,1,1.05,5.5,0.5,0.5,0.0,0.0,,0.30000000000000004,6.8,2,1,0
2,2019-01-31 23:11:43,2019-01-31 23:21:22,N,1,75,159,1,2.66,10.0,0.5,0.5,2.26,0.0,,0.30000000000000004,13.56,1,1,0
2,2019-01-31 23:09:43,2019-01-31 23:17:23,N,1,74,140,1,2.89,10.5,0.5,0.5,2.0,0.0,,0.30000000000000004,13.8,1,1,0
2,2019-01-31 23:48:24,2019-02-01 00:07:02,N,5,41,69,1,3.5,15.0,0.0,0.0,0.0,0.0,,0.0,15.0,2,2,0
2,2019-01-31 23:36:53,2019-02-01 00:06:15,N,1,65,112,1,4.47,20.5,0.5,0.5,0.0,0.0,,0.30000000000000004,21.8,2,1,0
2,2019-01-31 23:30:35,2019-01-31 23:34:59,N,1,75,263,1,0.74,5.0,0.5,0.5,0.0,0.0,,0.30000000000000004,6.3,1,1,0
2,2019-01-31 23:44:39,2019-01-31 23:48:02,N,1,75,236,1,0.88,5.0,0.5,0.5,1.26,0.0,,0.30000000000000004,7.56,1,1,0
2,2019-01-31 23:20:58,2019-01-31 23:35:49,N,1,75,244,2,4.49,16.0,0.5,0.5,6.7,0.0,,0.30000000000000004,24.0,1,1,0
2,2019-01-31 23:47:29,2019-02-01 00:07:50,N,1,42,114,2,9.24,27.0,0.5,0.5,0.0,0.0,,0.30000000000000004,28.3,2,1,0
2,2019-01-31 23:39:52,2019-02-01 00:40:38,N,5,117,235,1,27.91,71.59,0.0,0.5,0.0,5.76,,0.0,77.85,1,2,0
2,2019-01-31 23:46:21,2019-02-01 00:10:57,N,1,82,7,1,4.3,18.5,0.5,0.5,3.96,0.0,,0.30000000000000004,23.76,1,1,0
2,2019-01-31 23:08:27,2019-01-31 23:20:09,N,1,74,116,1,2.55,11.0,0.5,0.5,0.0,0.0,,0.30000000000000004,12.3,2,1,0
2,2019-01-31 23:08:29,2019-01-31 23:12:39,N,1,152,116,2,0.9,5.5,0.5,0.5,0.0,0.0,,0.30000000000000004,6.8,2,1,0
2,2019-01-31 23:45:56,2019-01-31 23:53:26,N,1,152,151,2,1.68,8.0,0.5,0.5,2.79,0.0,,0.30000000000000004,12.09,1,1,0
2,2019-01-31 23:21:58,2019-01-31 23:26:44,N,1,179,179,5,0.71,5.0,0.5,0.5,0.0,0.0,,0.30000000000000004,6.3,2,1,0
2,2019-01-31 23:50:12,2019-01-31 23:59:45,N,1,83,83,5,1.51,8.0,0.5,0.5,0.0,0.0,,0.30000000000000004,9.3,2,1,0
1,2019-01-31 23:42:45,2019-01-31 23:52:22,N,1,223,260,1,3.5,12.5,0.5,0.5,0.0,0.0,,0.30000000000000004,13.8,2,1,0
2,2019-01-31 23:04:47,2019-01-31 23:08:39,N,1,65,97,1,0.77,5.0,0.5,0.5,0.0,0.0,,0.30000000000000004,6.3,2,1,0
2,2019-01-31 23:56:21,2019-02-01 00:09:59,N,1,66,133,1,6.24,19.5,0.5,0.5,4.16,0.0,,0.30000000000000004,24.96,1,1,0
2,2019-02-01 00:00:10,2019-02-01 00:04:56,N,1,75,263,1,1.34,6.0,0.5,0.5,0.0,0.0,,0.30000000000000004,7.3,2,1,0
1,2019-01-31 23:18:22,2019-01-31 23:24:22,N,1,41,42,1,1.1,6.0,0.5,0.5,1.0,0.0,,0.30000000000000004,8.3,1,1,0
1,2019-01-31 23:39:39,2019-01-31 23:46:22,N,1,74,116,1,1.7,7.5,0.5,0.5,0.0,0.0,,0.30000000000000004,8.8,2,1,0
1,2019-01-31 23:48:55,2019-01-31 23:57:21,N,1,116,69,1,1.7,8.5,0.5,0.5,0.0,0.0,,0.30000000000000004,9.8,2,1,0
1,2019-01-31 23:16:09,2019-01-31 23:23:32,N,1,173,196,1,1.8,7.5,0.5,0.5,0.0,0.0,,0.30000000000000004,8.8,2,1,0
2,2019-01-31 23:28:09,2019-01-31 23:43:19,N,1,43,234,1,3.5100000000000002,13.5,0.5,0.5,1.0,0.0,,0.30000000000000004,15.8,1,1,0
2,2019-01-31 23:02:11,2019-01-31 23:21:34,N,1,181,112,1,5.02,18.0,0.5,0.5,3.86,0.0,,0.30000000000000004,23.16,1,1,0
2,2019-01-31 23:57:14,2019-02-01 00:03:38,N,1,223,179,1,1.04,6.0,0.5,0.5,20.0,0.0,,0.30000000000000004,27.3,1,1,0
2,2019-01-31 22:09:23,2019-01-31 22:14:39,N,1,181,40,1,1.17,6.0,0.5,0.5,1.46,0.0,,0.30000000000000004,8.76,1,1,0
2,2019-01-31 22:27:27,2019-01-31 22:36:52,N,1,33,17,1,2.05,9.0,0.5,0.5,2.06,0.0,,0.30000000000000004,12.36,1,1,0
2,2019-01-31 22:50:25,2019-01-31 22:58:47,N,1,65,97,1,2.09,8.5,0.5,0.5,1.96,0.0,,0.30000000000000004,11.76,1,1,0
2,2019-01-31 23:28:41,2019-01-31 23:33:08,N,1,41,74,1,0.7000000000000001,5.0,0.5,0.5,1.58,0.0,,0.30000000000000004,7.88,1,1,0
1,2019-01-31 23:53:48,2019-02-01 00:09:06,N,1,95,139,1,8.4,24.5,0.5,0.5,7.7,0.0,,0.30000000000000004,33.5,1,1,0
2,2019-01-31 23:04:14,2019-01-31 23:09:45,N,1,97,49,1,1.22,6.0,0.5,0.5,0.0,0.0,,0.30000000000000004,7.3,2,1,0
2,2019-01-31 23:31:07,2019-01-31 23:44:29,N,1,83,160,1,2.03,10.5,0.5,0.5,0.0,0.0,,0.30000000000000004,11.8,1,1,0
2,2019-02-01 00:00:02,2019-02-01 00:10:40,N,1,83,56,1,1.8,9.5,0.5,0.5,0.0,0.0,,0.30000000000000004,10.8,1,1,0
2,2019-01-31 23:40:09,2019-01-31 23:43:37,N,1,244,244,1,0.5,4.5,0.5,0.5,0.0,0.0,,0.30000000000000004,5.8,2,1,0
2,2019-01-31 23:20:59,2019-01-31 23:25:53,N,1,75,263,1,0.91,5.5,0.5,0.5,0.0,0.0,,0.30000000000000004,6.8,2,1,0
2,2019-01-31 23:51:20,2019-01-31 23:59:24,N,1,75,42,1,2.56,9.5,0.5,0.5,0.0,0.0,,0.30000000000000004,10.8,1,1,0
2,2019-01-31 23:13:10,2019-01-31 23:28:13,N,5,213,138,1,9.09,50.0,0.0,0.0,10.0,0.0,,0.0,60.0,1,2,0
1,2019-01-31 23:02:58,2019-01-31 23:44:29,N,1,66,112,1,7.5,30.0,0.5,0.5,9.35,0.0,,0.30000000000000004,40.65,1,1,0
1,2019-01-31 23:55:28,2019-02-01 00:15:01,N,1,255,7,1,4.5,17.0,0.5,0.5,0.0,0.0,,0.30000000000000004,18.3,2,1,0
2,2019-02-01 00:00:50,2019-02-01 00:14:36,N,5,29,155,1,6.86,21.44,0.0,0.5,0.0,0.0,,0.0,21.94,1,2,0
2,2019-01-31 23:06:56,2019-01-31 23:15:56,N,1,7,70,1,2.1,9.0,0.5,0.5,0.0,0.0,,0.30000000000000004,10.3,2,1,0
2,2019-01-31 23:28:09,2019-01-31 23:42:40,N,1,7,247,3,6.1,19.0,0.5,0.5,0.0,5.76,,0.30000000000000004,26.06,2,1,0
2,2019-01-31 23:54:17,2019-01-31 23:57:59,N,1,74,74,2,0.91,5.0,0.5,0.5,0.0,0.0,,0.30000000000000004,6.3,2,1,0
2,2019-01-31 23:35:13,2019-01-31 23:36:14,N,1,42,42,1,0.30000000000000004,3.0,0.5,0.5,0.0,0.0,,0.30000000000000004,4.3,2,1,0
2,2019-01-31 23:16:01,2019-01-31 23:18:38,N,1,130,215,1,0.68,4.0,0.5,0.5,2.0,0.0,,0.30000000000000004,7.3,1,1,0
2,2019-01-31 23:24:08,2019-01-31 23:28:35,N,1,256,256,1,0.81,5.0,0.5,0.5,1.26,0.0,,0.30000000000000004,7.56,1,1,0
2,2019-01-31 23:57:07,2019-02-01 00:23:25,N,1,255,13,1,5.14,21.0,0.5,0.5,4.46,0.0,,0.30000000000000004,26.76,1,1,0
2,2019-01-31 23:53:43,2019-02-01 00:01:50,N,1,65,97,1,1.46,8.0,0.5,0.5,0.0,0.0,,0.30000000000000004,9.3,2,1,0
2,2019-01-31 23:20:16,2019-01-31 23:32:36,N,1,255,256,1,2.08,10.0,0.5,0.5,2.26,0.0,,0.30000000000000004,13.56,1,1,0
2,2019-01-31 23:46:55,2019-01-31 23:58:15,N,1,97,225,6,2.53,11.0,0.5,0.5,2.46,0.0,,0.30000000000000004,14.76,1,1,0
1,2019-01-31 23:29:35,2019-01-31 23:34:21,N,1,260,226,1,1.0,6.0,0.5,0.5,0.0,0.0,,0.30000000000000004,7.3,2,1,0
1,2019-01-31 23:53:30,2019-02-01 00:06:53,N,1,196,197,1,3.9,14.0,0.5,0.5,0.0,0.0,,0.30000000000000004,15.3,2,1,0
2,2019-01-31 23:18:41,2019-01-31 23:28:44,N,1,216,134,1,4.35,14.5,0.5,0.5,0.0,0.0,,0.30000000000000004,15.8,2,1,0
2,2019-01-31 23:30:44,2019-01-31 23:35:56,N,1,7,7,1,0.81,5.5,0.5,0.5,1.36,0.0,,0.30000000000000004,8.16,1,1,0
2,2019-01-31 23:55:42,2019-02-01 00:03:18,N,1,244,235,1,2.9,10.0,0.5,0.5,0.0,0.0,,0.30000000000000004,11.3,2,1,0
2,2019-01-31 23:01:10,2019-01-31 23:03:44,N,1,166,166,1,0.37,4.0,0.5,0.5,0.0,0.0,,0.30000000000000004,5.3,2,1,0
1,2019-01-31 23:26:02,2019-01-31 23:42:04,N,1,256,79,1,3.2,14.0,0.5,0.5,0.0,0.0,,0.30000000000000004,15.3,2,1,0
2,2019-01-31 23:56:06,2019-02-01 00:01:15,N,1,260,260,1,0.6000000000000001,5.0,0.5,0.5,1.26,0.0,,0.30000000000000004,7.56,1,1,0
2,2019-01-31 23:31:46,2019-01-31 23:36:50,N,1,168,42,1,0.87,6.0,0.5,0.5,0.0,0.0,,0.30000000000000004,7.3,1,1,0
2,2019-01-31 23:48:03,2019-02-01 00:06:05,N,5,126,81,1,7.03,22.14,0.0,0.5,0.0,0.0,,0.0,22.64,1,2,0
2,2019-01-31 22:58:49,2019-01-31 23:03:40,N,1,65,97,5,0.88,5.5,0.5,0.5,0.0,0.0,,0.30000000000000004,6.8,1,1,0
1,2019-01-31 23:13:09,2019-01-31 23:22:16,N,1,24,152,1,1.7,8.5,0.5,0.5,2.9,0.0,,0.30000000000000004,12.7,1,1,0
2,2019-01-31 23:05:10,2019-01-31 23:14:02,N,1,25,189,1,1.6,8.0,0.5,0.5,1.86,0.0,,0.30000000000000004,11.16,1,1,0
2,2019-01-31 23:35:44,2019-01-31 23:43:40,N,1,25,181,1,1.72,8.0,0.5,0.5,0.0,0.0,,0.30000000000000004,9.3,2,1,0
2,2019-01-31 23:18:22,2019-01-31 23:26:22,N,1,134,197,1,2.1,8.5,0.5,0.5,0.0,0.0,,0.30000000000000004,9.8,2,1,0
2,2019-01-31 23:43:01,2019-01-31 23:48:29,N,1,134,197,1,1.35,6.5,0.5,0.5,1.0,0.0,,0.30000000000000004,8.8,1,1,0
2,2019-01-31 23:59:58,2019-02-01 00:03:28,N,1,134,134,1,0.8200000000000001,5.0,0.5,0.5,0.0,0.0,,0.30000000000000004,6.3,2,1,0
2,2019-01-31 23:19:10,2019-01-31 23:21:44,N,1,41,42,1,0.45,4.0,0.5,0.5,0.0,0.0,,0.30000000000000004,5.3,2,1,0
2,2019-01-31 23:36:43,2019-01-31 23:48:23,N,1,42,169,1,4.07,14.5,0.5,0.5,0.0,0.0,,0.30000000000000004,15.8,1,1,0
2,2019-01-31 23:33:12,2019-01-31 23:36:44,N,1,244,244,1,0.62,4.5,0.5,0.5,2.0,0.0,,0.30000000000000004,7.8,1,1,0
2,2019-01-31 23:37:26,2019-01-31 23:43:31,N,1,41,116,1,1.6,7.0,0.5,0.5,0.0,0.0,,0.30000000000000004,8.3,2,1,0
2,2019-01-31 23:53:05,2019-01-31 23:55:39,N,1,42,42,1,0.71,4.5,0.5,0.5,0.0,0.0,,0.30000000000000004,5.8,2,1,0
2,2019-02-01 00:09:14,2019-02-01 00:14:36,N,1,41,42,1,1.43,7.0,0.5,0.5,0.0,0.0,,0.30000000000000004,8.3,2,1,0
2,2019-02-01 00:19:37,2019-02-01 00:24:11,N,1,41,42,1,1.19,6.0,0.5,0.5,0.0,0.0,,0.30000000000000004,7.3,1,1,0
2,2019-01-31 22:04:19,2019-01-31 23:03:10,N,1,95,95,1,0.0,2.5,0.5,0.5,0.0,0.0,,0.30000000000000004,3.8,2,1,0
2,2019-01-31 23:03:24,2019-01-31 23:10:54,N,1,95,28,1,1.92,8.5,0.5,0.5,1.96,0.0,,0.30000000000000004,11.76,1,1,0
1,2019-01-31 23:19:41,2019-01-31 23:23:00,N,1,41,151,1,0.8,5.0,0.5,0.5,1.25,0.0,,0.30000000000000004,7.55,1,1,0
2,2019-01-31 23:07:24,2019-01-31 23:13:20,N,1,223,223,5,1.57,7.0,0.5,0.5,1.66,0.0,,0.30000000000000004,9.96,1,1,0
