vendor_i_d,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,ratecode_i_d,pu_location_id,do_location_id,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,trip_durasi
1,2019-01-31 22:00:08,2019-01-31 22:04:07,N,1,75,238,1,1.60934,5.5,0.5,0.5,1.35,0.0,,0.3,8.15,Credit Card,1,0,3.9833333333333334
1,2019-01-31 22:20:18,2019-01-31 22:31:53,N,1,75,262,1,2.41401,9.5,0.5,0.5,1.5,0.0,,0.3,12.3,Credit Card,1,0,11.583333333333334
1,2019-01-31 22:47:45,2019-01-31 22:53:11,N,1,75,151,1,1.9312079999999998,6.0,0.5,0.5,1.0,0.0,,0.3,8.3,Credit Card,1,0,5.433333333333334
2,2019-01-31 22:05:41,2019-01-31 22:27:16,N,5,76,29,1,16.2382406,27.75,0.0,0.5,0.0,0.0,,0.0,28.25,Credit Card,2,0,21.583333333333332
2,2019-01-31 22:43:16,2019-01-31 22:53:29,N,1,74,236,1,3.6532018,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,Cash,1,0,10.216666666666667
2,2019-01-31 22:22:48,2019-01-31 22:27:47,N,1,26,26,1,1.2230984,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,Credit Card,1,0,4.983333333333333
2,2019-01-31 22:37:09,2019-01-31 23:11:28,N,1,22,7,1,27.600181,48.0,0.5,0.5,0.0,0.0,,0.3,49.3,Credit Card,1,0,34.31666666666667
2,2019-01-31 22:34:07,2019-01-31 22:47:51,N,1,260,223,2,5.8579976,13.5,0.5,0.5,0.0,0.0,,0.3,14.8,Cash,1,0,13.733333333333333
2,2019-01-31 23:00:45,2019-01-31 23:10:01,N,1,7,83,2,2.5427572,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,Cash,1,0,9.266666666666667
2,2019-01-31 22:42:49,2019-01-31 22:49:21,N,1,65,97,1,2.1887024,7.0,0.5,0.5,1.66,0.0,,0.3,9.96,Credit Card,1,0,6.533333333333333
2,2019-01-31 22:57:22,2019-01-31 23:04:27,N,1,97,49,2,2.011675,7.0,0.5,0.5,1.66,0.0,,0.3,9.96,Credit Card,1,0,7.083333333333333
2,2019-01-31 22:18:00,2019-01-31 22:24:02,N,1,82,129,1,1.4001258,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,Credit Card,1,0,6.033333333333333
2,2019-01-31 22:51:26,2019-01-31 22:57:22,N,1,129,129,1,1.8024608000000002,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,Cash,1,0,5.933333333333334
2,2019-01-31 22:29:19,2019-01-31 22:33:12,N,1,219,218,1,1.5127796,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,Cash,1,0,3.8833333333333333
2,2019-01-31 22:37:29,2019-01-31 23:42:59,N,1,10,92,1,29.5474824,58.5,0.5,0.5,0.0,0.0,,0.3,59.8,Credit Card,1,0,65.5
1,2019-01-31 22:18:01,2019-01-31 22:22:41,N,1,25,181,1,1.448406,5.5,0.5,0.5,1.35,0.0,,0.3,8.15,Credit Card,1,0,4.666666666666667
1,2019-01-31 22:26:56,2019-01-31 22:33:29,N,1,181,181,4,1.2874720000000002,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,Cash,1,0,6.55
1,2019-01-31 22:34:24,2019-01-31 22:41:32,N,1,181,61,1,1.60934,5.0,0.5,0.5,1.85,0.0,,0.3,8.15,Credit Card,1,0,7.133333333333334
2,2019-01-31 22:12:08,2019-01-31 22:17:33,N,1,82,56,1,1.448406,5.5,0.5,0.5,1.0,0.0,,0.3,7.8,Credit Card,1,0,5.416666666666667
2,2019-01-31 22:36:46,2019-01-31 23:18:52,N,1,43,96,1,34.295035399999996,59.5,0.5,0.5,0.0,5.76,,0.3,66.56,Cash,1,0,42.1
2,2019-01-31 22:37:37,2019-01-31 22:49:18,N,1,92,53,1,4.506151999999999,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,Cash,1,0,11.683333333333334
2,2019-01-31 23:07:59,2019-01-31 23:16:32,N,1,92,252,1,3.6049216000000004,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,Cash,1,0,8.55
2,2019-01-31 21:59:14,2019-01-31 22:13:23,N,1,130,218,1,5.4556626,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,Credit Card,1,0,14.15
2,2019-01-31 22:44:58,2019-01-31 22:56:56,N,1,130,205,1,5.2625418,12.0,0.5,0.5,0.0,0.0,,0.3,13.3,Cash,1,0,11.966666666666667
2,2019-01-31 22:45:45,2019-01-31 22:53:39,N,1,130,197,1,3.21868,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,Credit Card,1,0,7.9
2,2019-01-31 22:44:12,2019-01-31 22:48:48,N,1,223,223,1,2.2208892,6.0,0.5,0.5,1.46,0.0,,0.3,8.76,Credit Card,1,0,4.6
2,2019-01-31 22:09:48,2019-01-31 22:19:48,N,1,42,244,1,3.0738393999999998,9.0,0.5,0.5,3.09,0.0,,0.3,13.39,Credit Card,1,0,10.0
2,2019-01-31 22:11:03,2019-01-31 22:21:12,N,1,95,121,1,3.7658555999999996,10.0,0.5,0.5,2.82,0.0,,0.3,14.12,Credit Card,1,0,10.15
2,2019-01-31 22:06:57,2019-01-31 22:12:52,N,1,82,129,1,1.8185542,6.5,0.5,0.5,1.56,0.0,,0.3,9.36,Credit Card,1,0,5.916666666666667
2,2019-01-31 22:24:37,2019-01-31 22:28:50,N,1,82,83,1,1.4001258,5.0,0.5,0.5,4.0,0.0,,0.3,10.3,Credit Card,1,0,4.216666666666667
2,2019-01-31 22:43:25,2019-01-31 22:49:10,N,1,82,129,1,2.1565156,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,Cash,1,0,5.75
2,2019-01-31 22:10:53,2019-01-31 22:16:52,N,1,130,215,1,1.5127796,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,Credit Card,1,0,5.983333333333333
2,2019-01-31 22:56:10,2019-01-31 23:04:39,N,1,97,54,1,3.0738393999999998,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,Cash,1,0,8.483333333333333
1,2019-01-31 22:34:26,2019-01-31 22:38:18,N,1,74,75,1,1.60934,5.5,0.5,0.5,1.35,0.0,,0.3,8.15,Credit Card,1,0,3.8666666666666667
1,2019-01-31 22:57:29,2019-01-31 23:06:11,N,1,74,74,1,1.9312079999999998,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,Cash,1,0,8.7
1,2019-01-31 22:31:53,2019-01-31 22:49:32,N,1,80,256,1,4.184284,12.5,0.5,0.5,2.75,0.0,,0.3,16.55,Credit Card,1,0,17.65
1,2019-01-31 22:59:55,2019-01-31 23:41:51,N,1,80,41,1,16.737136,35.0,0.5,0.5,10.85,0.0,,0.3,47.15,Credit Card,1,0,41.93333333333333
1,2019-01-31 22:12:59,2019-01-31 22:28:48,N,1,82,196,1,5.149888000000001,13.0,0.5,0.5,2.85,0.0,,0.3,17.15,Credit Card,1,0,15.816666666666666
2,2019-01-31 22:30:51,2019-01-31 22:35:04,N,1,255,256,1,1.4162192,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,Cash,1,0,4.216666666666667
2,2019-01-31 22:44:41,2019-01-31 23:05:37,N,1,112,102,1,7.419057400000001,18.0,0.5,0.5,0.0,0.0,,0.3,19.3,Cash,1,0,20.933333333333334
2,2019-01-31 22:23:44,2019-01-31 22:29:46,N,1,7,223,1,2.0277684,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,Cash,1,0,6.033333333333333
1,2019-01-31 22:53:14,2019-01-31 22:54:25,N,1,75,74,1,0.6437360000000001,3.0,0.5,0.5,0.0,0.0,,0.3,4.3,Cash,1,0,1.1833333333333333
1,2019-01-31 22:55:53,2019-01-31 23:00:10,N,1,74,75,1,0.9656040000000001,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,Cash,1,0,4.283333333333333
1,2019-01-31 22:35:33,2019-01-31 22:38:02,N,1,82,129,1,0.80467,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,Cash,1,0,2.4833333333333334
1,2019-01-31 22:39:35,2019-01-31 22:46:46,N,1,145,226,1,2.5749440000000003,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,Cash,1,0,7.183333333333334
2,2019-01-31 21:43:16,2019-01-31 21:50:26,N,1,24,43,1,1.8668344,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,Cash,1,0,7.166666666666667
2,2019-01-31 21:58:55,2019-02-01 21:26:59,N,1,42,143,1,7.483431,20.0,0.5,0.5,2.0,0.0,,0.3,23.3,Credit Card,1,0,1408.0666666666666
2,2019-01-31 22:03:50,2019-01-31 22:07:17,N,1,95,95,1,1.3035654,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,Cash,1,0,3.45
2,2019-01-31 22:39:57,2019-01-31 22:55:20,N,1,95,7,1,12.8425332,24.0,0.5,0.5,5.06,0.0,,0.3,30.36,Credit Card,1,0,15.383333333333333
2,2019-01-31 22:56:14,2019-01-31 23:01:23,N,1,7,223,1,2.2530759999999996,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,Cash,1,0,5.15
2,2019-01-31 22:17:21,2019-01-31 22:20:10,N,1,130,130,1,0.6437360000000001,4.0,0.5,0.5,2.7,0.0,,0.3,8.0,Credit Card,1,0,2.816666666666667
2,2019-01-31 22:26:02,2019-01-31 22:31:47,N,1,130,10,1,3.2991469999999996,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,Cash,1,0,5.75
2,2019-01-31 22:55:16,2019-01-31 23:09:17,N,1,130,196,1,6.8236016,15.0,0.5,0.5,5.0,0.0,,0.3,21.3,Credit Card,1,0,14.016666666666667
2,2019-01-31 22:06:03,2019-01-31 22:18:35,N,1,129,157,1,0.0,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,Cash,1,0,12.533333333333333
2,2019-01-31 22:46:22,2019-01-31 22:58:41,N,1,129,260,1,0.0,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,Cash,1,0,12.316666666666666
2,2019-01-31 22:17:41,2019-01-31 22:23:06,N,1,7,7,1,1.5932466,6.0,0.5,0.5,2.19,0.0,,0.3,9.49,Credit Card,1,0,5.416666666666667
2,2019-01-31 22:05:20,2019-01-31 22:14:31,N,1,82,82,1,2.4944770000000003,8.0,0.5,0.5,2.32,0.0,,0.3,11.62,Credit Card,1,0,9.183333333333334
2,2019-01-31 22:41:37,2019-01-31 23:07:49,N,1,36,85,5,10.0422816,22.5,0.5,0.5,0.0,0.0,,0.3,25.75,Credit Card,1,0,26.2
1,2019-01-31 22:48:54,2019-01-31 22:58:22,N,1,134,216,1,5.149888000000001,11.5,0.5,0.5,2.55,0.0,,0.3,15.35,Credit Card,1,0,9.466666666666667
2,2019-01-31 22:15:23,2019-01-31 22:22:47,N,1,141,162,1,2.7036911999999997,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,Cash,1,0,7.4
2,2019-01-31 22:25:33,2019-01-31 22:44:09,N,1,162,249,2,4.2003774,13.5,0.5,0.5,2.22,0.0,,0.3,17.02,Credit Card,1,0,18.6
2,2019-01-31 22:45:45,2019-01-31 22:51:51,N,1,249,68,1,2.3496364,6.5,0.5,0.5,2.34,0.0,,0.3,10.14,Credit Card,1,0,6.1
2,2019-01-31 22:57:50,2019-01-31 23:02:27,N,1,68,50,2,1.6254334,5.5,0.5,0.5,2.04,0.0,,0.3,8.84,Credit Card,1,0,4.616666666666666
2,2019-01-31 22:45:47,2019-01-31 22:54:36,N,1,130,135,1,3.6853886,9.5,0.5,0.5,1.0,0.0,,0.3,11.8,Credit Card,1,0,8.816666666666666
2,2019-01-31 22:33:53,2019-01-31 22:47:42,N,1,97,195,1,4.3774048,12.0,0.5,0.5,2.66,0.0,,0.3,15.96,Credit Card,1,0,13.816666666666666
2,2019-01-31 22:14:32,2019-01-31 22:24:33,N,5,92,173,1,3.6853886,10.0,0.0,0.0,0.0,0.0,,0.0,10.0,Cash,2,0,10.016666666666667
2,2019-01-31 22:41:26,2019-01-31 22:56:09,N,5,92,15,1,4.8602068,15.0,0.0,0.0,0.0,0.0,,0.0,15.0,Cash,2,0,14.716666666666667
2,2019-01-31 22:03:34,2019-01-31 23:00:28,N,1,46,257,1,43.291246,74.0,0.5,0.5,0.0,0.0,,0.3,75.3,Credit Card,1,0,56.9
1,2019-01-31 22:34:44,2019-01-31 22:38:02,N,1,260,129,1,1.2874720000000002,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,Cash,1,0,3.3
2,2019-01-31 22:04:21,2019-01-31 22:08:38,N,1,66,65,2,1.4966862,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,Cash,1,0,4.283333333333333
2,2019-01-31 22:16:11,2019-01-31 22:21:16,N,1,65,49,2,1.4162192,5.5,0.5,0.5,2.04,0.0,,0.3,8.84,Credit Card,1,0,5.083333333333333
1,2019-01-31 22:33:35,2019-01-31 22:37:10,N,1,210,210,1,0.80467,4.5,0.5,0.5,1.4,0.0,,0.3,7.2,Credit Card,1,0,3.5833333333333335
2,2019-01-31 22:49:59,2019-01-31 23:02:43,N,1,25,62,1,4.9245804,12.0,0.5,0.5,3.32,0.0,,0.3,16.62,Credit Card,1,0,12.733333333333333
2,2019-01-31 22:34:06,2019-01-31 22:39:19,N,1,74,41,1,1.9151146,6.0,0.5,0.5,1.46,0.0,,0.3,8.76,Credit Card,1,0,5.216666666666667
2,2019-01-31 22:44:56,2019-01-31 23:25:16,N,5,41,42,5,4.1681906,8.0,0.0,0.0,0.0,0.0,,0.0,8.0,Cash,2,0,40.333333333333336
2,2019-01-31 22:15:18,2019-01-31 22:20:23,N,1,82,160,2,1.3196588,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,Cash,1,0,5.083333333333333
2,2019-01-31 22:25:25,2019-01-31 22:35:39,N,1,42,75,2,3.5566413999999997,10.0,0.5,0.5,2.26,0.0,,0.3,13.56,Credit Card,1,0,10.233333333333333
2,2019-01-31 22:53:55,2019-01-31 23:13:46,N,1,197,73,1,10.7503912,22.0,0.5,0.5,0.0,0.0,,0.3,23.3,Credit Card,1,0,19.85
2,2019-01-31 22:23:00,2019-01-31 22:27:09,N,1,166,24,1,1.4001258,5.5,0.5,0.5,1.36,0.0,,0.3,8.16,Credit Card,1,0,4.15
2,2019-01-31 22:48:25,2019-01-31 22:59:51,N,1,166,142,1,4.8923936,11.0,0.5,0.5,1.0,0.0,,0.3,13.3,Credit Card,1,0,11.433333333333334
1,2019-01-31 22:30:41,2019-01-31 22:38:42,N,1,260,83,1,2.5749440000000003,7.5,0.5,0.5,1.75,0.0,,0.3,10.55,Credit Card,1,0,8.016666666666667
1,2019-01-31 22:26:12,2019-01-31 22:40:51,N,1,41,238,1,4.506151999999999,12.0,0.5,0.5,2.65,0.0,,0.3,15.95,Credit Card,1,0,14.65
2,2019-01-31 22:08:40,2019-01-31 22:21:56,N,1,74,238,1,4.8441133999999995,12.0,0.5,0.5,2.66,0.0,,0.3,15.96,Credit Card,1,0,13.266666666666667
2,2019-01-31 22:30:04,2019-01-31 22:38:05,N,1,236,262,1,2.4944770000000003,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,Cash,1,0,8.016666666666667
2,2019-01-31 21:12:01,2019-01-31 21:26:43,N,1,82,7,2,3.4922678,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,Cash,1,0,14.7
2,2019-01-31 22:48:00,2019-01-31 22:53:09,N,1,92,173,2,2.5427572,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,Cash,1,0,5.15
2,2019-01-31 22:12:34,2019-01-31 22:38:55,N,1,39,80,1,9.269798399999999,22.0,0.5,0.5,0.0,0.0,,0.3,23.3,Credit Card,1,0,26.35
2,2019-01-31 22:35:53,2019-01-31 22:41:35,N,1,82,83,1,1.9633947999999999,6.0,0.5,0.5,1.0,0.0,,0.3,8.3,Credit Card,1,0,5.7
2,2019-01-31 22:50:19,2019-01-31 22:55:59,N,1,129,129,1,1.60934,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,Cash,1,0,5.666666666666667
2,2019-01-31 22:30:30,2019-01-31 22:42:21,N,1,7,82,1,3.1703997999999998,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,Cash,1,0,11.85
2,2019-01-31 22:46:18,2019-01-31 22:52:19,N,1,129,226,1,2.2208892,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,Cash,1,0,6.016666666666667
2,2019-01-31 22:40:52,2019-01-31 22:48:11,N,1,260,157,1,2.1082354,7.0,0.5,0.5,2.08,0.0,,0.3,10.38,Credit Card,1,0,7.316666666666666
1,2019-01-31 22:08:44,2019-01-31 22:18:16,N,1,65,189,2,1.9312079999999998,7.5,0.5,0.5,1.32,0.0,,0.3,10.12,Credit Card,1,0,9.533333333333333
2,2019-01-31 22:19:19,2019-01-31 22:27:21,N,1,255,112,1,2.3657298,7.5,0.5,0.5,1.0,0.0,,0.3,9.8,Credit Card,1,0,8.033333333333333
2,2019-01-31 22:39:20,2019-01-31 22:41:31,N,1,112,255,1,0.6276426,3.5,0.5,0.5,1.0,0.0,,0.3,5.8,Credit Card,1,0,2.183333333333333
2,2019-01-31 22:30:27,2019-01-31 22:35:39,N,1,179,179,1,1.3196588,5.5,0.5,0.5,1.36,0.0,,0.3,8.16,Credit Card,1,0,5.2
2,2019-01-31 23:00:54,2019-01-31 23:16:03,N,1,166,243,1,6.8236016,15.0,0.5,0.5,3.26,0.0,,0.3,19.56,Credit Card,1,0,15.15
2,2019-01-31 21:57:40,2019-01-31 22:05:37,N,1,179,223,5,2.3335429999999997,7.5,0.5,0.5,1.76,0.0,,0.3,10.56,Credit Card,1,0,7.95
2,2019-01-31 22:08:38,2019-01-31 22:15:05,N,1,74,41,1,1.4966862,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,Credit Card,1,0,6.45
2,2019-01-31 22:16:11,2019-01-31 22:21:18,N,1,66,33,1,1.3840324,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,Cash,1,0,5.116666666666666
2,2019-01-31 22:32:04,2019-01-31 23:05:00,N,1,66,220,1,24.3171274,43.5,0.5,0.5,0.0,2.64,,0.3,47.44,Cash,1,0,32.93333333333333
2,2019-01-31 22:09:26,2019-01-31 22:15:19,N,1,130,215,1,2.092142,6.0,0.5,0.5,1.46,0.0,,0.3,8.76,Credit Card,1,0,5.883333333333334
2,2019-01-31 22:46:41,2019-01-31 22:51:47,N,1,130,130,1,1.5932466,5.5,0.5,0.5,1.36,0.0,,0.3,8.16,Credit Card,1,0,5.1
2,2019-01-31 22:41:38,2019-01-31 22:46:02,N,1,75,75,1,1.2552852,5.0,0.5,0.5,1.26,0.0,,0.3,7.56,Credit Card,1,0,4.4
2,2019-01-31 22:52:25,2019-01-31 22:52:41,N,5,248,248,1,0.0,7.0,0.0,0.0,2.0,0.0,,0.0,9.0,Credit Card,2,0,0.26666666666666666
2,2019-01-31 18:11:58,2019-01-31 18:19:09,N,1,179,70,1,4.747553,10.5,0.5,0.5,2.36,0.0,,0.3,14.16,Credit Card,1,0,7.183333333333334
2,2019-01-31 18:35:24,2019-01-31 18:42:41,N,1,179,223,1,2.7680648,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,Credit Card,1,0,7.283333333333333
2,2019-01-31 22:18:32,2019-01-31 22:50:47,N,1,189,61,1,6.035025,20.5,0.5,0.5,0.0,0.0,,0.3,21.8,Cash,1,0,32.25
2,2019-01-31 22:29:22,2019-01-31 22:35:47,N,1,244,243,1,1.8668344,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,Cash,1,0,6.416666666666667
2,2019-01-31 22:11:12,2019-01-31 22:17:20,N,1,66,33,1,1.3035654,5.5,0.5,0.5,1.36,0.0,,0.3,8.16,Credit Card,1,0,6.133333333333334
2,2019-01-31 22:21:03,2019-01-31 22:46:42,N,1,66,100,1,10.9756988,24.5,0.5,0.5,5.16,0.0,,0.3,30.96,Credit Card,1,0,25.65
2,2019-01-31 22:58:10,2019-01-31 23:07:50,N,5,119,69,1,2.41401,15.0,0.0,0.0,0.0,0.0,,0.0,15.0,Cash,2,0,9.666666666666666
2,2019-01-31 22:27:16,2019-01-31 22:37:19,N,1,256,232,1,3.4761744,10.0,0.5,0.5,2.82,0.0,,0.3,14.12,Credit Card,1,0,10.05
1,2019-01-31 22:19:34,2019-01-31 22:22:47,N,1,116,152,2,0.9656040000000001,4.5,0.5,0.5,1.15,0.0,,0.3,6.95,Credit Card,1,0,3.216666666666667
1,2019-01-31 22:28:56,2019-01-31 22:34:08,N,1,41,41,1,1.126538,5.5,0.5,0.5,2.0,0.0,,0.3,8.8,Credit Card,1,0,5.2
2,2019-01-31 22:00:01,2019-01-31 22:33:55,N,5,97,76,1,11.3297536,22.52,0.0,0.5,0.0,0.0,,0.0,23.02,Credit Card,2,0,33.9
2,2019-01-31 22:19:45,2019-01-31 22:25:08,N,1,166,151,2,1.6576202,6.0,0.5,0.5,0.5,0.0,,0.3,7.8,Credit Card,1,0,5.383333333333334
2,2019-01-31 22:08:05,2019-01-31 22:12:15,N,1,7,179,1,1.2230984,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,Cash,1,0,4.166666666666667
2,2019-01-31 22:03:22,2019-01-31 22:13:24,N,1,97,33,1,2.3013562,8.5,0.5,0.5,1.96,0.0,,0.3,11.76,Credit Card,1,0,10.033333333333333
2,2019-01-31 22:09:30,2019-01-31 22:18:19,N,1,82,260,1,3.2991469999999996,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,Cash,1,0,8.816666666666666
2,2019-01-31 21:58:43,2019-01-31 22:05:42,N,1,181,49,1,1.8990212,7.0,0.5,0.5,2.49,0.0,,0.3,10.79,Credit Card,1,0,6.983333333333333
2,2019-01-31 22:12:37,2019-01-31 22:23:05,N,1,129,260,1,2.735878,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,Cash,1,0,10.466666666666667
2,2019-01-31 22:37:58,2019-01-31 22:41:35,N,1,7,129,1,2.2208892,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,Credit Card,1,0,3.6166666666666667
2,2019-01-31 22:17:19,2019-01-31 22:34:47,N,1,112,25,1,8.9801172,18.5,0.5,0.5,1.98,0.0,,0.3,23.73,Credit Card,1,0,17.466666666666665
2,2019-01-31 22:48:30,2019-01-31 23:19:48,N,1,129,48,1,9.0766776,23.5,0.5,0.5,0.0,0.0,,0.3,24.8,Cash,1,0,31.3
2,2019-01-31 22:02:24,2019-01-31 22:16:46,N,1,97,61,1,3.8785094,11.5,0.5,0.5,2.0,0.0,,0.3,14.8,Credit Card,1,0,14.366666666666667
2,2019-01-31 22:23:58,2019-01-31 22:27:56,N,1,49,49,1,1.1426314,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,Cash,1,0,3.966666666666667
2,2019-01-31 22:31:37,2019-01-31 22:36:48,N,1,97,49,1,1.4162192,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,Cash,1,0,5.183333333333334
2,2019-01-31 22:52:20,2019-01-31 23:21:09,N,1,75,226,1,10.1871222,23.5,0.5,0.5,4.96,0.0,,0.3,29.76,Credit Card,1,0,28.816666666666666
2,2019-01-31 22:19:34,2019-01-31 22:24:00,N,1,255,255,5,0.6437360000000001,4.5,0.5,0.5,1.45,0.0,,0.3,7.25,Credit Card,1,0,4.433333333333334
2,2019-01-31 22:25:32,2019-01-31 22:32:31,N,1,255,112,5,1.7219938000000001,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,Cash,1,0,6.983333333333333
2,2019-01-31 22:40:45,2019-01-31 22:45:46,N,1,255,112,5,1.6415268,6.0,0.5,0.5,1.46,0.0,,0.3,8.76,Credit Card,1,0,5.016666666666667
2,2019-01-31 22:53:58,2019-01-31 23:18:21,N,1,255,246,5,9.3019852,21.5,0.5,0.5,4.56,0.0,,0.3,27.36,Credit Card,1,0,24.383333333333333
2,2019-01-31 22:16:18,2019-01-31 22:20:03,N,1,66,33,6,1.0138842,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,Cash,1,0,3.75
2,2019-01-31 22:23:17,2019-01-31 22:38:29,N,1,66,14,6,14.6610874,26.0,0.5,0.5,5.46,0.0,,0.3,32.76,Credit Card,1,0,15.2
2,2019-01-31 22:43:43,2019-01-31 23:05:06,N,5,220,137,1,19.5695744,34.51,0.0,0.5,0.0,0.0,,0.0,35.01,Credit Card,2,0,21.383333333333333
2,2019-01-31 22:02:54,2019-01-31 22:07:34,N,1,92,92,1,1.5771532,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,Cash,1,0,4.666666666666667
2,2019-01-31 22:34:47,2019-01-31 22:38:34,N,1,92,92,1,0.7081096,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,Cash,1,0,3.783333333333333
2,2019-01-31 22:52:54,2019-01-31 22:59:37,N,1,92,92,1,2.3013562,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,Cash,1,0,6.716666666666667
2,2019-01-31 22:11:02,2019-01-31 22:14:42,N,1,80,256,1,0.6437360000000001,4.5,0.5,0.5,1.16,0.0,,0.3,6.96,Credit Card,1,0,3.6666666666666665
2,2019-01-31 22:24:03,2019-01-31 22:26:22,N,1,41,41,1,0.5954558,3.5,0.5,0.5,0.0,0.0,,0.3,4.8,Cash,1,0,2.316666666666667
2,2019-01-31 22:27:21,2019-01-31 22:32:49,N,1,41,42,1,2.0438618,6.5,0.5,0.5,1.56,0.0,,0.3,9.36,Credit Card,1,0,5.466666666666667
2,2019-01-31 22:36:36,2019-01-31 22:41:53,N,1,41,41,1,1.2230984,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,Cash,1,0,5.283333333333333
2,2019-01-31 22:47:12,2019-01-31 22:53:10,N,1,41,151,1,1.8668344,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,Cash,1,0,5.966666666666667
2,2019-01-31 22:56:43,2019-01-31 23:23:03,N,1,41,259,1,15.8359056,31.5,0.5,0.5,0.0,0.0,,0.3,32.8,Cash,1,0,26.333333333333332
1,2019-01-31 22:09:09,2019-01-31 22:14:29,N,1,75,236,1,1.9312079999999998,6.5,0.5,0.5,1.56,0.0,,0.3,9.36,Credit Card,1,0,5.333333333333333
2,2019-01-31 22:33:27,2019-01-31 22:43:33,N,1,74,239,1,4.7314596,10.5,0.5,0.5,1.18,0.0,,0.3,12.98,Credit Card,1,0,10.1
2,2019-01-31 23:01:23,2019-01-31 23:05:26,N,1,75,75,1,0.9656040000000001,4.5,0.5,0.5,1.16,0.0,,0.3,6.96,Credit Card,1,0,4.05
2,2019-01-31 22:07:10,2019-01-31 22:14:23,N,1,95,95,1,2.4461968,7.5,0.5,0.5,1.76,0.0,,0.3,10.56,Credit Card,1,0,7.216666666666667
2,2019-01-31 22:38:50,2019-01-31 22:44:56,N,1,95,95,1,1.5771532,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,Cash,1,0,6.1
2,2019-01-31 22:54:05,2019-01-31 23:10:34,N,1,95,56,1,4.409591600000001,14.0,0.5,0.5,0.0,0.0,,0.3,15.3,Cash,1,0,16.483333333333334
2,2019-01-31 22:12:32,2019-01-31 22:20:56,N,1,74,42,1,3.2025866,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,Cash,1,0,8.4
2,2019-01-31 22:45:49,2019-01-31 22:49:03,N,1,74,75,1,2.3013562,6.0,0.5,0.5,1.46,0.0,,0.3,8.76,Credit Card,1,0,3.2333333333333334
2,2019-01-31 22:33:26,2019-01-31 23:06:52,N,1,74,133,1,25.1539842,44.0,0.5,0.5,11.32,0.0,,0.3,56.62,Credit Card,1,0,33.43333333333333
