vendor_i_d,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,ratecode_i_d,pu_location_id,do_location_id,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,trip_durasi
2,2019-01-10 21:42:07,2019-01-10 21:46:16,N,1,42,247,3,1.0621644000000001,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,Cash,1,,4.15
2,2019-01-10 21:57:03,2019-01-10 22:06:24,N,1,83,226,2,2.9933724,9.0,0.5,0.5,3.09,0.0,,0.3,13.39,Credit Card,1,,9.35
2,2019-01-10 21:44:10,2019-01-10 21:53:21,N,1,129,82,4,1.6576202,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,Cash,1,,9.183333333333334
2,2019-01-10 21:29:18,2019-01-10 21:33:27,N,1,134,134,1,1.3035654,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,Cash,1,,4.15
2,2019-01-10 21:42:00,2019-01-10 21:44:35,N,1,134,134,1,0.8368568000000001,4.0,0.5,0.5,1.32,0.0,,0.3,6.62,Credit Card,1,,2.5833333333333335
2,2019-01-10 21:14:38,2019-01-10 21:27:07,N,1,181,17,1,3.8302292,11.0,0.5,0.5,0.0,0.0,,0.3,12.3,Cash,1,,12.483333333333333
2,2019-01-10 21:36:19,2019-01-10 21:47:25,N,1,74,116,1,3.621015,10.0,0.5,0.5,2.26,0.0,,0.3,13.56,Credit Card,1,,11.1
2,2019-01-10 22:01:33,2019-01-10 22:08:21,N,5,69,159,1,2.41401,12.0,0.0,0.0,2.4,0.0,,0.0,14.4,Credit Card,2,,6.8
2,2019-01-10 21:40:13,2019-01-10 21:51:03,N,1,256,112,1,2.655411,8.5,0.5,0.5,1.0,0.0,,0.3,10.8,Credit Card,1,,10.833333333333334
1,2019-01-10 21:09:09,2019-01-10 21:13:22,N,1,7,226,1,1.7702740000000001,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,Cash,1,,4.216666666666667
1,2019-01-10 21:22:49,2019-01-10 21:37:28,N,1,7,129,1,4.506151999999999,12.5,0.5,0.5,0.0,0.0,,0.3,13.8,Cash,1,,14.65
1,2019-01-10 21:50:04,2019-01-10 22:00:18,N,1,83,226,1,2.5749440000000003,8.5,0.5,0.5,1.95,0.0,,0.3,11.75,Credit Card,1,,10.233333333333333
2,2019-01-10 21:45:04,2019-01-10 22:18:14,N,5,169,218,1,34.7939308,47.74,0.0,0.5,0.0,5.76,,0.0,54.0,Credit Card,2,,33.166666666666664
2,2019-01-10 21:35:04,2019-01-10 21:50:55,N,1,7,82,1,5.0211408,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,Cash,1,,15.85
2,2019-01-10 21:37:25,2019-01-10 21:47:02,N,1,166,42,1,2.3174495999999998,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,Credit Card,1,,9.616666666666667
2,2019-01-10 21:55:14,2019-01-10 22:00:47,N,1,42,152,1,1.3518455999999999,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,Credit Card,1,,5.55
2,2019-01-10 21:37:43,2019-01-10 21:48:06,N,1,129,196,1,2.9129054,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,Cash,1,,10.383333333333333
2,2019-01-10 22:05:09,2019-01-10 22:09:40,N,1,82,129,1,1.0138842,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,Cash,1,,4.516666666666667
2,2019-01-10 21:15:30,2019-01-10 21:30:15,N,1,42,69,1,3.7980424,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,Cash,1,,14.75
2,2019-01-10 21:20:02,2019-01-10 21:28:32,N,1,75,236,1,2.816345,8.0,0.5,0.5,2.32,0.0,,0.3,11.62,Credit Card,1,,8.5
2,2019-01-10 22:12:35,2019-01-10 23:04:38,N,5,74,155,1,27.6484612,63.91,0.0,0.5,0.0,5.76,,0.0,70.17,Credit Card,2,,52.05
1,2019-01-10 21:00:50,2019-01-10 21:13:33,N,1,244,151,1,5.9545580000000005,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,Cash,1,,12.716666666666667
1,2019-01-10 21:29:07,2019-01-10 21:42:01,N,1,244,140,1,12.07005,21.5,0.5,0.5,2.0,0.0,,0.3,24.8,Credit Card,1,,12.9
2,2019-01-10 21:41:14,2019-01-10 21:51:17,N,1,41,163,1,4.667085999999999,11.0,0.5,0.5,1.0,0.0,,0.3,13.3,Credit Card,1,,10.05
2,2019-01-10 20:52:16,2019-01-10 21:06:36,N,1,129,223,1,5.2786352,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,Cash,1,,14.333333333333334
2,2019-01-10 21:39:57,2019-01-10 21:51:30,N,1,82,173,1,3.057746,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,Cash,1,,11.55
2,2019-01-10 21:09:25,2019-01-10 21:19:35,N,1,106,195,1,2.7197846,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,Cash,1,,10.166666666666666
2,2019-01-10 21:15:47,2019-01-10 21:38:20,N,5,95,39,1,13.228774800000002,34.35,0.0,0.5,0.0,0.0,,0.0,34.85,Credit Card,2,,22.55
2,2019-01-10 21:13:42,2019-01-10 21:17:10,N,1,181,111,1,1.3840324,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,Cash,1,,3.466666666666667
2,2019-01-10 21:23:46,2019-01-10 21:35:58,N,1,181,25,1,3.3474272000000003,11.0,0.5,0.5,3.69,0.0,,0.3,15.99,Credit Card,1,,12.2
2,2019-01-10 21:38:29,2019-01-10 21:44:44,N,1,7,179,5,1.7219938000000001,6.0,0.5,0.5,1.46,0.0,,0.3,8.76,Credit Card,1,,6.25
2,2019-01-10 21:48:37,2019-01-10 21:56:02,N,1,179,7,5,1.7541806000000002,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,Cash,1,,7.416666666666667
2,2019-01-10 21:35:14,2019-01-10 21:40:58,N,1,166,238,1,1.7863674,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,Cash,1,,5.733333333333333
2,2019-01-10 21:50:51,2019-01-10 21:59:04,N,1,166,42,1,2.092142,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,Cash,1,,8.216666666666667
1,2019-01-10 21:27:50,2019-01-10 21:35:49,N,1,74,151,1,3.057746,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,Cash,1,,7.983333333333333
1,2019-01-10 21:40:42,2019-01-10 21:44:12,N,1,166,166,1,1.2874720000000002,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,Cash,1,,3.5
2,2019-01-10 21:07:03,2019-01-10 21:21:17,N,1,244,48,1,10.5089902,20.0,0.5,0.5,1.49,0.0,,0.3,22.79,Credit Card,1,,14.233333333333333
2,2019-01-10 22:01:03,2019-01-10 22:21:37,N,1,244,90,1,13.5667362,25.0,0.5,0.5,6.58,0.0,,0.3,32.88,Credit Card,1,,20.566666666666666
2,2019-01-10 21:09:51,2019-01-10 21:09:55,N,1,74,74,1,0.0321868,2.5,0.5,0.5,0.0,0.0,,0.3,3.8,Cash,1,,0.06666666666666667
2,2019-01-10 21:38:50,2019-01-10 21:47:48,N,1,42,140,1,7.3707772,14.5,0.5,0.5,3.16,0.0,,0.3,18.96,Credit Card,1,,8.966666666666667
2,2019-01-10 21:37:40,2019-01-10 21:43:59,N,1,82,129,1,1.5127796,6.0,0.5,0.5,1.46,0.0,,0.3,8.76,Credit Card,1,,6.316666666666666
2,2019-01-10 21:48:51,2019-01-10 21:51:06,N,1,89,188,5,0.8529502,4.0,0.5,0.5,1.06,0.0,,0.3,6.36,Credit Card,1,,2.25
2,2019-01-10 21:39:23,2019-01-10 21:44:04,N,1,75,263,1,1.4966862,5.0,0.5,0.5,1.26,0.0,,0.3,7.56,Credit Card,1,,4.683333333333334
1,2019-01-10 21:12:33,2019-01-10 21:29:54,N,1,7,263,1,7.402963999999999,16.5,0.5,0.5,3.56,0.0,,0.3,21.36,Credit Card,1,,17.35
1,2019-01-10 21:45:03,2019-01-10 21:51:52,N,1,146,179,1,2.41401,7.0,0.5,0.5,1.65,0.0,,0.3,9.95,Credit Card,1,,6.816666666666666
2,2019-01-10 21:00:33,2019-01-10 21:25:36,N,1,96,164,1,15.8841858,30.0,0.5,0.5,0.0,5.76,,0.3,37.06,Credit Card,1,,25.05
2,2019-01-10 21:02:36,2019-01-10 21:48:54,N,5,28,18,1,28.3887576,46.63,0.0,0.5,0.0,5.76,,0.0,52.89,Credit Card,2,,46.3
2,2019-01-10 21:19:42,2019-01-10 21:27:17,N,1,226,7,1,2.2530759999999996,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,Cash,1,,7.583333333333333
2,2019-01-10 21:46:43,2019-01-10 21:54:56,N,1,260,7,1,3.2669601999999998,8.5,0.5,0.5,2.0,0.0,,0.3,11.8,Credit Card,1,,8.216666666666667
2,2019-01-10 21:00:58,2019-01-10 21:11:47,N,1,82,135,1,5.6809702,12.5,0.5,0.5,0.0,0.0,,0.3,13.8,Cash,1,,10.816666666666666
2,2019-01-10 21:50:39,2019-01-10 21:57:35,N,1,260,157,2,2.6393176,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,Cash,1,,6.933333333333334
2,2019-01-10 21:29:06,2019-01-10 21:35:12,N,1,74,75,1,2.3818232,7.0,0.5,0.5,1.66,0.0,,0.3,9.96,Credit Card,1,,6.1
1,2019-01-10 21:40:05,2019-01-10 21:46:39,N,1,152,116,1,2.092142,7.0,0.5,0.5,3.5,0.0,,0.3,11.8,Credit Card,1,,6.566666666666666
2,2019-01-10 20:59:16,2019-01-10 21:11:15,N,1,65,189,1,2.735878,9.0,0.5,0.5,1.0,0.0,,0.3,11.3,Credit Card,1,,11.983333333333333
2,2019-01-10 21:45:48,2019-01-10 22:10:16,N,1,17,125,1,7.0650026,17.5,0.5,0.5,0.0,0.0,,0.3,18.8,Cash,1,,24.466666666666665
2,2019-01-10 21:19:52,2019-01-10 21:47:36,N,1,75,230,1,8.288101000000001,22.0,0.5,0.5,0.0,0.0,,0.3,23.3,Credit Card,1,,27.733333333333334
2,2019-01-10 20:48:53,2019-01-10 20:56:31,N,1,255,256,1,1.448406,6.5,0.5,0.5,1.56,0.0,,0.3,9.36,Credit Card,1,,7.633333333333334
2,2019-01-10 21:06:47,2019-01-10 21:08:48,N,1,255,112,1,0.9012304000000001,4.0,0.5,0.5,1.06,0.0,,0.3,6.36,Credit Card,1,,2.0166666666666666
2,2019-01-10 21:19:36,2019-01-10 21:33:12,N,1,255,146,1,5.069421,12.5,0.5,0.5,2.76,0.0,,0.3,16.56,Credit Card,1,,13.6
2,2019-01-10 21:24:15,2019-01-10 21:45:51,N,1,244,137,1,16.0934,29.5,0.5,0.5,6.16,0.0,,0.3,36.96,Credit Card,1,,21.6
2,2019-01-10 21:09:31,2019-01-10 21:27:59,N,1,174,235,2,6.9845356,16.5,0.5,0.5,0.0,0.0,,0.3,17.8,Cash,1,,18.466666666666665
2,2019-01-10 21:43:07,2019-01-10 21:55:38,N,1,119,235,2,2.8002516,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,Credit Card,1,,12.516666666666667
2,2019-01-10 21:14:49,2019-01-10 21:24:22,N,1,181,14,3,6.5661072,13.5,0.5,0.5,0.0,0.0,,0.3,14.8,Cash,1,,9.55
2,2019-01-10 21:58:14,2019-01-10 22:03:15,N,1,106,40,2,1.8185542,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,Cash,1,,5.016666666666667
2,2019-01-10 20:57:29,2019-01-10 21:00:32,N,1,95,95,1,1.7702740000000001,5.0,0.5,0.5,1.26,0.0,,0.3,7.56,Credit Card,1,,3.05
2,2019-01-10 21:20:51,2019-01-10 21:23:02,N,1,134,28,1,1.1104446,4.0,0.5,0.5,1.59,0.0,,0.3,6.89,Credit Card,1,,2.183333333333333
2,2019-01-10 21:41:24,2019-01-10 21:57:32,N,1,145,49,5,7.885766,16.0,0.5,0.5,3.46,0.0,,0.3,20.76,Credit Card,1,,16.133333333333333
1,2019-01-10 21:25:31,2019-01-10 21:30:28,N,1,17,49,1,1.448406,5.5,0.5,0.5,1.35,0.0,,0.3,8.15,Credit Card,1,,4.95
2,2019-01-10 20:07:53,2019-01-10 20:28:56,N,1,95,124,1,7.563898,18.5,0.5,0.5,0.0,0.0,,0.3,19.8,Cash,1,,21.05
2,2019-01-10 21:09:25,2019-01-10 21:16:18,N,1,66,54,1,2.655411,7.5,0.5,0.5,1.76,0.0,,0.3,10.56,Credit Card,1,,6.883333333333334
2,2019-01-10 21:24:40,2019-01-10 21:34:28,N,1,40,61,1,4.1681906,10.5,0.5,0.5,2.36,0.0,,0.3,14.16,Credit Card,1,,9.8
2,2019-01-10 21:49:48,2019-01-10 21:59:00,N,1,65,181,1,3.0738393999999998,9.0,0.5,0.5,2.06,0.0,,0.3,12.36,Credit Card,1,,9.2
1,2019-01-10 21:00:28,2019-01-10 21:04:16,N,1,210,210,1,2.41401,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,Cash,1,,3.8
1,2019-01-10 21:21:36,2019-01-10 21:26:53,N,1,210,210,1,2.092142,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,Cash,1,,5.283333333333333
1,2019-01-10 21:45:38,2019-01-10 22:10:16,N,1,65,68,1,7.402963999999999,19.5,0.5,0.5,0.0,0.0,,0.3,20.8,Cash,1,,24.633333333333333
2,2019-01-10 21:12:43,2019-01-10 21:23:17,N,1,95,134,2,2.7197846,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,Cash,1,,10.566666666666666
2,2019-01-10 21:48:09,2019-01-10 21:58:13,N,1,95,135,2,3.2830536,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,Cash,1,,10.066666666666666
2,2019-01-10 21:10:28,2019-01-10 21:13:09,N,1,135,95,1,1.5932466,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,Cash,1,,2.683333333333333
2,2019-01-10 21:51:49,2019-01-10 21:56:51,N,1,95,96,1,1.9633947999999999,6.0,0.5,0.5,1.46,0.0,,0.3,8.76,Credit Card,1,,5.033333333333333
2,2019-01-10 21:51:00,2019-01-10 21:54:45,N,1,260,260,1,0.9495106,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,Cash,1,,3.75
2,2019-01-10 21:55:03,2019-01-10 21:56:42,N,1,166,152,1,0.5954558,3.5,0.5,0.5,0.96,0.0,,0.3,5.76,Credit Card,1,,1.65
2,2019-01-10 21:29:58,2019-01-10 21:41:32,N,1,65,66,1,1.8829277999999998,8.5,0.5,0.5,1.0,0.0,,0.3,10.8,Credit Card,1,,11.566666666666666
2,2019-01-10 21:50:36,2019-01-10 21:52:26,N,1,52,40,1,0.8529502,3.5,0.5,0.5,0.72,0.0,,0.3,5.52,Credit Card,1,,1.8333333333333333
2,2019-01-10 21:56:02,2019-01-10 22:04:43,N,1,25,181,1,3.0416526,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,Cash,1,,8.683333333333334
2,2019-01-10 21:38:45,2019-01-10 21:51:50,N,1,130,191,1,5.5200362,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,Cash,1,,13.083333333333334
2,2019-01-10 21:46:11,2019-01-10 21:52:15,N,1,74,42,1,2.4301034,7.0,0.5,0.5,1.7,0.0,,0.3,10.0,Credit Card,1,,6.066666666666666
2,2019-01-10 21:20:35,2019-01-10 21:25:02,N,1,7,7,1,1.1265379999999998,5.0,0.5,0.5,1.26,0.0,,0.3,7.56,Credit Card,1,,4.45
2,2019-01-10 21:55:37,2019-01-10 22:00:34,N,1,145,146,1,1.4323126,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,Credit Card,1,,4.95
2,2019-01-10 22:01:34,2019-01-10 22:20:40,N,1,146,83,1,5.246448399999999,14.5,0.5,0.5,1.0,0.0,,0.3,16.8,Credit Card,1,,19.1
1,2019-01-10 21:01:08,2019-01-10 21:06:28,N,1,146,7,1,1.1265379999999998,5.5,0.5,0.5,1.02,0.0,,0.3,7.82,Credit Card,1,,5.333333333333333
1,2019-01-10 21:38:07,2019-01-10 21:45:35,N,1,146,145,1,2.092142,7.0,0.5,0.5,1.65,0.0,,0.3,9.95,Credit Card,1,,7.466666666666667
1,2019-01-10 21:48:08,2019-01-10 21:57:07,N,1,145,7,1,3.21868,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,Cash,1,,8.983333333333333
2,2019-01-10 21:12:54,2019-01-10 21:29:36,N,1,223,112,1,9.9940014,20.5,0.5,0.5,0.0,0.0,,0.3,21.8,Cash,1,,16.7
2,2019-01-10 21:40:02,2019-01-10 21:43:34,N,1,145,145,1,1.0138842,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,Cash,1,,3.533333333333333
2,2019-01-10 21:57:56,2019-01-10 22:05:52,N,1,82,226,1,2.8324384,8.0,0.5,0.5,2.32,0.0,,0.3,11.62,Credit Card,1,,7.933333333333334
2,2019-01-10 21:08:51,2019-01-10 21:23:00,N,1,197,10,2,7.0810960000000005,15.0,0.5,0.5,0.0,0.0,,0.3,16.3,Credit Card,1,,14.15
1,2019-01-10 21:05:31,2019-01-10 21:11:56,N,1,74,42,1,2.41401,7.0,0.5,0.5,1.65,0.0,,0.3,9.95,Credit Card,1,,6.416666666666667
1,2019-01-10 21:15:46,2019-01-10 21:20:00,N,1,116,116,1,1.1265379999999998,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,Cash,1,,4.233333333333333
1,2019-01-10 21:31:11,2019-01-10 21:42:24,N,1,166,236,1,4.9889540000000006,11.0,0.5,0.5,0.0,0.0,,0.3,12.3,Cash,1,,11.216666666666667
1,2019-01-10 21:50:23,2019-01-10 21:54:04,N,1,75,74,2,1.448406,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,Cash,1,,3.683333333333333
1,2019-01-10 21:56:38,2019-01-10 22:02:46,N,1,74,41,1,1.448406,6.0,0.5,0.5,0.73,0.0,,0.3,8.03,Credit Card,1,,6.133333333333334
2,2019-01-10 21:47:41,2019-01-10 22:01:03,N,1,260,7,1,6.1315854,14.5,0.5,0.5,3.16,0.0,,0.3,18.96,Credit Card,1,,13.366666666666667
2,2019-01-10 21:51:54,2019-01-10 22:18:27,N,1,40,82,5,16.3830812,31.0,0.5,0.5,0.0,0.0,,0.3,32.3,Cash,1,,26.55
2,2019-01-10 21:09:05,2019-01-10 21:26:24,N,1,130,139,1,7.9984198,17.0,0.5,0.5,3.66,0.0,,0.3,21.96,Credit Card,1,,17.316666666666666
2,2019-01-10 21:06:20,2019-01-10 21:11:47,N,1,80,255,1,0.9977908,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,Cash,1,,5.45
2,2019-01-10 21:30:23,2019-01-10 21:52:47,N,1,255,137,1,7.2742168,18.5,0.5,0.5,3.96,0.0,,0.3,23.76,Credit Card,1,,22.4
2,2019-01-10 21:44:48,2019-01-10 21:52:56,N,1,223,223,1,1.9312079999999998,7.0,0.5,0.5,1.66,0.0,,0.3,9.96,Credit Card,1,,8.133333333333333
2,2019-01-10 21:10:45,2019-01-10 21:14:46,N,1,146,7,1,1.7863674,5.5,0.5,0.5,2.04,0.0,,0.3,8.84,Credit Card,1,,4.016666666666667
2,2019-01-10 21:54:54,2019-01-10 21:58:19,N,1,255,255,1,0.7402964000000001,4.0,0.5,0.5,1.06,0.0,,0.3,6.36,Credit Card,1,,3.4166666666666665
2,2019-01-10 21:12:19,2019-01-10 21:13:20,N,1,166,166,1,0.48280199999999995,3.0,0.5,0.5,0.86,0.0,,0.3,5.16,Credit Card,1,,1.0166666666666666
2,2019-01-10 21:15:03,2019-01-10 21:25:21,N,1,166,263,1,4.506151999999999,11.0,0.5,0.5,2.46,0.0,,0.3,14.76,Credit Card,1,,10.3
2,2019-01-10 21:36:36,2019-01-10 21:45:13,N,1,43,263,1,3.3957073999999996,9.0,0.5,0.5,2.06,0.0,,0.3,12.36,Credit Card,1,,8.616666666666667
2,2019-01-10 21:56:40,2019-01-10 21:58:45,N,1,41,41,1,0.4988954,3.5,0.5,0.5,0.96,0.0,,0.3,5.76,Credit Card,1,,2.0833333333333335
2,2019-01-10 21:03:56,2019-01-11 19:56:45,N,1,7,223,2,1.7541806000000002,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,Cash,1,,1372.8166666666666
2,2019-01-10 21:08:24,2019-01-10 21:35:09,N,5,173,197,1,9.5272928,22.45,0.0,0.5,0.0,0.0,,0.0,22.95,Credit Card,2,,26.75
2,2019-01-10 21:25:29,2019-01-10 21:32:21,N,1,83,157,1,1.9633947999999999,6.5,0.5,0.5,1.95,0.0,,0.3,9.75,Credit Card,1,,6.866666666666666
2,2019-01-10 21:42:12,2019-01-10 21:50:22,N,1,82,129,1,4.345218,10.5,0.5,0.5,2.36,0.0,,0.3,14.16,Credit Card,1,,8.166666666666666
2,2019-01-10 22:02:42,2019-01-10 22:11:23,N,1,83,226,1,2.3496364,7.5,0.5,0.5,1.76,0.0,,0.3,10.56,Credit Card,1,,8.683333333333334
1,2019-01-10 21:07:45,2019-01-10 21:31:24,N,1,97,234,2,7.402963999999999,18.5,0.5,0.5,3.95,0.0,,0.3,23.75,Credit Card,1,,23.65
2,2019-01-10 21:10:33,2019-01-10 21:34:11,N,1,66,188,1,10.5894572,23.5,0.5,0.5,4.96,0.0,,0.3,29.76,Credit Card,1,,23.633333333333333
2,2019-01-10 21:54:58,2019-01-10 22:03:19,N,1,97,181,1,1.9794882,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,Cash,1,,8.35
1,2019-01-10 21:29:54,2019-01-10 21:35:29,N,1,65,97,1,1.448406,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,No Charge,1,,5.583333333333333
1,2019-01-10 21:47:01,2019-01-10 22:01:45,N,1,33,61,1,4.345218,12.0,0.5,0.5,0.0,0.0,,0.3,13.3,Cash,1,,14.733333333333333
2,2019-01-10 21:01:21,2019-01-10 21:11:30,N,1,97,17,1,2.2047958000000003,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,Cash,1,,10.15
2,2019-01-10 21:01:56,2019-01-10 21:08:41,N,1,41,41,1,1.6415268,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,Credit Card,1,,6.75
2,2019-01-10 21:23:18,2019-01-10 21:38:45,N,1,75,119,1,6.115492,14.5,0.5,0.5,0.0,0.0,,0.3,15.8,Cash,1,,15.45
1,2019-01-10 21:06:00,2019-01-10 21:11:00,N,1,82,129,1,1.448406,5.5,0.5,0.5,2.0,0.0,,0.3,8.8,Credit Card,1,,5.0
2,2019-01-10 20:51:40,2019-01-10 20:51:42,N,1,264,183,1,0.08046700000000001,2.5,0.5,0.5,0.0,0.0,,0.3,3.8,Cash,1,,0.03333333333333333
2,2019-01-10 21:31:00,2019-01-10 21:34:41,N,1,145,145,1,0.724203,4.5,0.5,0.5,1.0,0.0,,0.3,6.8,Credit Card,1,,3.683333333333333
2,2019-01-10 21:42:38,2019-01-10 21:52:17,N,1,145,112,1,2.5910374000000003,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,Cash,1,,9.65
2,2019-01-10 21:02:41,2019-01-10 21:25:59,N,1,66,236,1,13.9368844,27.0,0.5,0.5,5.66,0.0,,0.3,33.96,Credit Card,1,,23.3
2,2019-01-10 21:57:08,2019-01-10 22:18:59,N,1,43,68,1,6.614387400000001,17.5,0.5,0.5,2.0,0.0,,0.3,20.8,Credit Card,1,,21.85
2,2019-01-10 19:23:37,2019-01-10 19:29:39,N,1,223,223,5,1.9633947999999999,6.5,0.5,0.5,1.56,0.0,,0.3,9.36,Credit Card,1,,6.033333333333333
2,2019-01-10 21:04:21,2019-01-10 21:16:32,N,1,75,166,1,3.7014819999999995,10.5,0.5,0.5,1.2,0.0,,0.3,13.0,Credit Card,1,,12.183333333333334
2,2019-01-10 21:18:00,2019-01-10 21:22:30,N,1,166,116,1,1.689807,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,Cash,1,,4.5
2,2019-01-10 21:33:02,2019-01-10 21:38:32,N,1,166,151,1,1.7702740000000001,6.0,0.5,0.5,1.2,0.0,,0.3,8.5,Credit Card,1,,5.5
2,2019-01-10 21:47:48,2019-01-10 21:52:06,N,1,166,151,1,1.4162192,5.5,0.5,0.5,1.36,0.0,,0.3,8.16,Credit Card,1,,4.3
2,2019-01-10 22:00:07,2019-01-10 22:04:47,N,1,166,166,1,1.448406,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,Cash,1,,4.666666666666667
2,2019-01-10 21:05:13,2019-01-10 21:10:48,N,1,75,74,1,2.092142,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,Cash,1,,5.583333333333333
2,2019-01-10 21:29:40,2019-01-10 21:34:18,N,1,75,236,1,1.4966862,5.5,0.5,0.5,1.36,0.0,,0.3,8.16,Credit Card,1,,4.633333333333334
2,2019-01-10 21:37:56,2019-01-10 21:49:28,N,1,75,143,1,5.037234199999999,11.0,0.5,0.5,2.46,0.0,,0.3,14.76,Credit Card,1,,11.533333333333333
2,2019-01-10 21:22:48,2019-01-10 21:27:18,N,1,166,116,1,1.5127796,5.5,0.5,0.5,2.04,0.0,,0.3,8.84,Credit Card,1,,4.5
2,2019-01-10 21:36:28,2019-01-10 21:45:35,N,1,42,74,1,2.1404222,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,Cash,1,,9.116666666666667
1,2019-01-10 21:58:06,2019-01-10 22:14:06,N,1,244,48,1,11.26538,22.0,0.5,0.5,5.8,0.0,,0.3,29.1,Credit Card,1,,16.0
1,2019-01-10 21:48:41,2019-01-10 21:52:23,N,1,33,52,1,1.2874720000000002,5.0,0.5,0.5,1.25,0.0,,0.3,7.55,Credit Card,1,,3.7
1,2019-01-10 21:25:03,2019-01-10 21:45:10,N,1,25,37,1,5.793624,16.0,0.5,0.5,0.0,0.0,,0.3,17.3,Cash,1,,20.116666666666667
2,2019-01-10 21:01:48,2019-01-10 21:05:28,N,1,7,7,1,0.9495106,4.5,0.5,0.5,1.45,0.0,,0.3,7.25,Credit Card,1,,3.6666666666666665
2,2019-01-10 21:10:21,2019-01-10 21:18:23,N,1,7,7,1,2.2369825999999997,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,Credit Card,1,,8.033333333333333
2,2019-01-10 21:26:56,2019-01-10 21:33:33,N,1,7,146,1,2.092142,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,Cash,1,,6.616666666666666
2,2019-01-10 21:43:46,2019-01-10 21:48:04,N,1,7,179,1,1.448406,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,Cash,1,,4.3
2,2019-01-10 21:58:17,2019-01-10 22:02:43,N,1,7,179,1,1.1426314,5.0,0.5,0.5,2.52,0.0,,0.3,8.82,Credit Card,1,,4.433333333333334
2,2019-01-10 21:28:48,2019-01-10 21:36:43,N,1,145,7,1,2.5105704,8.0,0.5,0.5,1.86,0.0,,0.3,11.16,Credit Card,1,,7.916666666666667
2,2019-01-10 21:44:58,2019-01-10 21:56:19,N,1,7,223,1,2.9289988,9.5,0.5,0.5,2.16,0.0,,0.3,12.96,Credit Card,1,,11.35
2,2019-01-10 21:42:57,2019-01-10 21:48:41,N,1,181,25,2,1.528873,6.0,0.5,0.5,1.82,0.0,,0.3,9.12,Credit Card,1,,5.733333333333333
2,2019-01-10 21:01:10,2019-01-10 21:07:27,N,1,25,52,1,1.2391918,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,Cash,1,,6.283333333333333
2,2019-01-10 21:32:13,2019-01-10 21:36:13,N,1,25,52,1,1.0299776,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,Cash,1,,4.0
